Respondent_ID,Age,Gender,Income_Level,City_Tier,Brand_Name,Price_Fairness,Quality,Availability,Innovation,Customer_Service,Trust,Overall_Preference
R184,42,Female,Medium,Tier-2,TrendNest,3,6,4,3,6,5,3
R184,42,Female,Medium,Tier-2,PrimeCart,4,7,6,6,5,6,6
R184,42,Female,Medium,Tier-2,UrbanChoice,5,6,5,6,5,6,7
R184,42,Female,Medium,Tier-2,FreshHub,5,6,7,5,5,6,6
R185,36,Male,High,Tier-2,ShopEase,5,4,6,5,5,4,4
R185,36,Male,High,Tier-2,ValueMart,5,5,5,3,3,5,3
R185,36,Male,High,Tier-2,TrendNest,2,4,5,6,4,3,4
R185,36,Male,High,Tier-2,PrimeCart,4,7,6,4,6,6,5
R185,36,Male,High,Tier-2,UrbanChoice,7,7,5,7,6,7,7
R185,36,Male,High,Tier-2,FreshHub,5,5,5,4,4,4,6
R186,44,Female,Medium,Tier-2,ShopEase,7,6,6,5,5,4,6
R186,44,Female,Medium,Tier-2,ValueMart,6,2,6,2,4,4,7
R186,44,Female,Medium,Tier-2,TrendNest,3,7,4,6,4,5,3
R186,44,Female,Medium,Tier-2,PrimeCart,3,5,4,6,5,5,4
R186,44,Female,Medium,Tier-2,UrbanChoice,4,3,6,7,6,5,6
R186,44,Female,Medium,Tier-2,FreshHub,5,7,7,7,6,7,6
R187,42,Male,Medium,Tier-3,ShopEase,4,4,6,4,5,4,5
R187,42,Male,Medium,Tier-3,ValueMart,5,4,7,3,5,5,4
R187,42,Male,Medium,Tier-3,TrendNest,6,4,5,7,7,4,4
R187,42,Male,Medium,Tier-3,PrimeCart,2,5,4,4,5,5,5
R187,42,Male,Medium,Tier-3,UrbanChoice,2,4,4,6,5,5,5
R187,42,Male,Medium,Tier-3,FreshHub,7,5,6,5,5,4,5
R188,37,Male,Medium,Tier-1,ShopEase,5,3,6,2,3,3,2
R188,37,Male,Medium,Tier-1,ValueMart,7,4,6,3,3,4,5
R188,37,Male,Medium,Tier-1,TrendNest,3,6,5,7,5,4,5
R188,37,Male,Medium,Tier-1,PrimeCart,4,6,5,7,6,6,5
R188,37,Male,Medium,Tier-1,UrbanChoice,5,7,7,6,6,7,5
R188,37,Male,Medium,Tier-1,FreshHub,4,3,4,4,4,4,4
R189,31,Male,Medium,Tier-1,ShopEase,5,6,5,6,6,6,6
R189,31,Male,Medium,Tier-1,ValueMart,5,3,3,2,2,3,4
R189,31,Male,Medium,Tier-1,TrendNest,5,6,6,7,7,5,5
R189,31,Male,Medium,Tier-1,PrimeCart,5,5,6,5,6,7,6
R189,31,Male,Medium,Tier-1,UrbanChoice,4,4,7,6,4,4,4
R189,31,Male,Medium,Tier-1,FreshHub,5,6,3,7,7,4,6
R190,26,Other,Medium,Tier-1,ShopEase,5,4,7,6,5,6,7
R190,26,Other,Medium,Tier-1,ValueMart,6,4,4,6,6,6,5
R190,26,Other,Medium,Tier-1,TrendNest,3,7,6,7,7,6,7
R190,26,Other,Medium,Tier-1,PrimeCart,3,6,5,5,4,5,5
R190,26,Other,Medium,Tier-1,UrbanChoice,5,3,4,5,4,4,6
R190,26,Other,Medium,Tier-1,FreshHub,5,5,3,5,6,7,6
R191,34,Female,High,Tier-3,ShopEase,6,4,7,5,5,5,6
R191,34,Female,High,Tier-3,ValueMart,6,4,7,5,6,6,5
R191,34,Female,High,Tier-3,TrendNest,6,7,4,5,7,7,7
R191,34,Female,High,Tier-3,PrimeCart,1,4,2,3,3,4,2
R191,34,Female,High,Tier-3,UrbanChoice,4,5,4,6,5,6,3
R191,34,Female,High,Tier-3,FreshHub,4,5,4,4,3,4,6
R192,45,Female,Low,Tier-2,ShopEase,5,6,6,4,6,4,5
R192,45,Female,Low,Tier-2,ValueMart,6,3,4,4,4,4,4
R192,45,Female,Low,Tier-2,TrendNest,4,6,5,5,5,6,7
R192,45,Female,Low,Tier-2,PrimeCart,5,7,6,4,5,6,7
R192,45,Female,Low,Tier-2,UrbanChoice,5,4,3,4,4,5,4
R192,45,Female,Low,Tier-2,FreshHub,4,6,4,6,6,6,4
R193,40,Male,High,Tier-1,ShopEase,5,7,4,4,4,5,4
R193,40,Male,High,Tier-1,ValueMart,6,3,6,2,5,5,4
R193,40,Male,High,Tier-1,TrendNest,3,6,6,6,5,6,5
R193,40,Male,High,Tier-1,PrimeCart,5,7,4,6,7,7,7
R193,40,Male,High,Tier-1,UrbanChoice,5,7,6,5,7,7,6
R193,40,Male,High,Tier-1,FreshHub,6,7,4,5,6,6,6
R194,28,Female,Medium,Tier-3,ShopEase,5,2,6,4,4,4,4
R194,28,Female,Medium,Tier-3,ValueMart,5,4,5,3,4,5,2
R194,28,Female,Medium,Tier-3,TrendNest,5,7,5,7,7,6,4
R194,28,Female,Medium,Tier-3,PrimeCart,5,6,3,4,5,4,7
R194,28,Female,Medium,Tier-3,UrbanChoice,5,5,6,6,6,5,6
R194,28,Female,Medium,Tier-3,FreshHub,4,6,3,5,6,7,6
R195,39,Male,Medium,Tier-3,ShopEase,6,5,7,2,5,5,4
R195,39,Male,Medium,Tier-3,ValueMart,7,6,6,3,3,5,4
R195,39,Male,Medium,Tier-3,TrendNest,4,6,4,7,7,5,5
R195,39,Male,Medium,Tier-3,PrimeCart,4,7,6,7,7,7,7
R195,39,Male,Medium,Tier-3,UrbanChoice,4,6,6,5,6,6,6
R195,39,Male,Medium,Tier-3,FreshHub,3,4,4,4,6,5,5
R196,41,Female,Medium,Tier-3,ShopEase,6,6,5,5,7,7,5
R196,41,Female,Medium,Tier-3,ValueMart,7,5,7,5,3,2,6
R196,41,Female,Medium,Tier-3,TrendNest,2,7,6,7,7,6,7
R196,41,Female,Medium,Tier-3,PrimeCart,4,7,5,5,6,6,5
R196,41,Female,Medium,Tier-3,UrbanChoice,5,7,5,5,6,6,6
R196,41,Female,Medium,Tier-3,FreshHub,2,5,4,3,4,5,5
R197,31,Male,Medium,Tier-3,ShopEase,7,5,7,4,6,6,5
R197,31,Male,Medium,Tier-3,ValueMart,4,3,6,2,3,4,6
R197,31,Male,Medium,Tier-3,TrendNest,4,4,4,7,3,4,5
R197,31,Male,Medium,Tier-3,PrimeCart,4,6,5,2,5,6,5
R197,31,Male,Medium,Tier-3,UrbanChoice,5,7,5,7,7,6,6
R197,31,Male,Medium,Tier-3,FreshHub,6,7,5,5,5,6,7
R198,39,Male,High,Tier-1,ShopEase,4,5,6,4,5,6,5
R198,39,Male,High,Tier-1,ValueMart,6,5,6,3,5,6,4
R198,39,Male,High,Tier-1,TrendNest,6,7,3,6,6,7,7
R198,39,Male,High,Tier-1,PrimeCart,5,7,6,4,7,7,7
R198,39,Male,High,Tier-1,UrbanChoice,6,6,5,7,7,7,6
R198,39,Male,High,Tier-1,FreshHub,5,6,4,5,4,5,7
R199,38,Male,High,Tier-3,ShopEase,5,5,5,7,7,6,4
R199,38,Male,High,Tier-3,ValueMart,7,4,5,4,4,4,4
R199,38,Male,High,Tier-3,TrendNest,5,7,2,5,5,4,6
R199,38,Male,High,Tier-3,PrimeCart,4,5,6,4,5,5,5
R199,38,Male,High,Tier-3,UrbanChoice,6,3,5,5,6,4,5
R199,38,Male,High,Tier-3,FreshHub,6,7,5,6,3,6,7
R200,29,Male,Medium,Tier-2,ShopEase,6,2,5,4,5,7,6
R200,29,Male,Medium,Tier-2,ValueMart,5,3,4,2,3,4,6
R200,29,Male,Medium,Tier-2,TrendNest,5,5,3,6,4,3,4
R200,29,Male,Medium,Tier-2,PrimeCart,4,7,6,3,6,6,4
R200,29,Male,Medium,Tier-2,UrbanChoice,4,7,6,7,5,7,6
R200,29,Male,Medium,Tier-2,FreshHub,4,6,4,5,5,5,5
R201,41,Female,Medium,Tier-3,ShopEase,4,5,5,4,5,4,4
R201,41,Female,Medium,Tier-3,ValueMart,7,5,6,7,6,4,6
R201,41,Female,Medium,Tier-3,TrendNest,3,3,1,5,3,3,3
R201,41,Female,Medium,Tier-3,PrimeCart,6,7,7,7,7,7,6
R201,41,Female,Medium,Tier-3,UrbanChoice,7,5,4,6,5,7,5
R201,41,Female,Medium,Tier-3,FreshHub,2,5,4,4,5,6,5
R202,42,Male,Medium,Tier-2,ShopEase,6,4,3,3,4,4,2
R202,42,Male,Medium,Tier-2,ValueMart,7,2,7,5,6,5,7
R202,42,Male,Medium,Tier-2,TrendNest,3,4,5,6,4,5,6
R202,42,Male,Medium,Tier-2,PrimeCart,2,6,7,5,7,6,3
R202,42,Male,Medium,Tier-2,UrbanChoice,3,4,5,5,2,3,4
R202,42,Male,Medium,Tier-2,FreshHub,3,5,5,3,4,5,6
R203,47,Female,High,Tier-3,ShopEase,6,7,4,3,6,6,4
R203,47,Female,High,Tier-3,ValueMart,3,3,6,3,3,3,2
R203,47,Female,High,Tier-3,TrendNest,6,5,4,5,5,5,5
R203,47,Female,High,Tier-3,PrimeCart,4,7,6,3,5,6,5
R203,47,Female,High,Tier-3,UrbanChoice,5,5,5,7,6,6,6
R203,47,Female,High,Tier-3,FreshHub,4,6,5,4,4,5,6
R204,46,Male,Low,Tier-2,ShopEase,2,3,4,4,5,7,2
R204,46,Male,Low,Tier-2,ValueMart,5,6,7,5,5,7,6
R204,46,Male,Low,Tier-2,TrendNest,6,6,6,6,4,5,7
R204,46,Male,Low,Tier-2,PrimeCart,3,6,7,4,6,5,5
R204,46,Male,Low,Tier-2,UrbanChoice,7,4,4,4,5,4,6
R204,46,Male,Low,Tier-2,FreshHub,7,5,5,3,5,7,6
R205,27,Female,Medium,Tier-1,ShopEase,6,5,6,6,6,6,6
R205,27,Female,Medium,Tier-1,ValueMart,6,5,7,3,4,5,5
R205,27,Female,Medium,Tier-1,TrendNest,4,6,6,5,6,7,5
R205,27,Female,Medium,Tier-1,PrimeCart,3,5,6,6,6,6,5
R205,27,Female,Medium,Tier-1,UrbanChoice,3,2,5,6,3,4,6
R205,27,Female,Medium,Tier-1,FreshHub,4,4,4,5,4,4,5
R206,30,Male,Medium,Tier-2,ShopEase,4,4,5,3,6,4,3
R206,30,Male,Medium,Tier-2,ValueMart,6,2,4,5,7,5,5
R206,30,Male,Medium,Tier-2,TrendNest,3,4,6,6,5,4,4
R206,30,Male,Medium,Tier-2,PrimeCart,4,7,4,5,5,7,6
R206,30,Male,Medium,Tier-2,UrbanChoice,4,6,5,5,6,6,4
R206,30,Male,Medium,Tier-2,FreshHub,4,4,5,4,4,4,5
R207,42,Male,Medium,Tier-3,ShopEase,5,3,5,6,4,3,5
R207,42,Male,Medium,Tier-3,ValueMart,7,4,6,3,3,4,5
R207,42,Male,Medium,Tier-3,TrendNest,6,4,4,4,5,5,5
R207,42,Male,Medium,Tier-3,PrimeCart,3,4,7,6,5,4,5
R207,42,Male,Medium,Tier-3,UrbanChoice,6,6,7,7,6,6,5
R207,42,Male,Medium,Tier-3,FreshHub,1,7,4,5,7,7,4
R208,42,Female,Low,Tier-3,ShopEase,7,5,7,2,4,6,5
R208,42,Female,Low,Tier-3,ValueMart,7,6,7,1,5,5,5
R208,42,Female,Low,Tier-3,TrendNest,6,5,3,5,7,6,5
R208,42,Female,Low,Tier-3,PrimeCart,3,7,4,4,5,5,3
R208,42,Female,Low,Tier-3,UrbanChoice,6,7,6,7,7,7,7
R208,42,Female,Low,Tier-3,FreshHub,7,7,4,7,7,7,7
R209,42,Male,Medium,Tier-1,ShopEase,5,4,5,5,6,6,7
R209,42,Male,Medium,Tier-1,ValueMart,7,5,7,5,4,5,5
R209,42,Male,Medium,Tier-1,TrendNest,5,7,6,6,7,6,4
R209,42,Male,Medium,Tier-1,PrimeCart,4,4,6,5,5,5,4
R209,42,Male,Medium,Tier-1,UrbanChoice,5,4,5,6,6,5,5
R209,42,Male,Medium,Tier-1,FreshHub,4,7,4,7,6,5,6
R210,65,Male,High,Tier-1,ShopEase,4,4,6,5,5,5,4
R210,65,Male,High,Tier-1,ValueMart,7,1,7,1,3,5,5
R210,65,Male,High,Tier-1,TrendNest,2,4,6,7,6,6,4
R210,65,Male,High,Tier-1,PrimeCart,3,7,7,6,7,7,5
R210,65,Male,High,Tier-1,UrbanChoice,4,7,6,7,7,6,6
R210,65,Male,High,Tier-1,FreshHub,4,2,2,3,2,3,4
R211,43,Female,Low,Tier-1,ShopEase,6,5,7,5,7,6,6
R211,43,Female,Low,Tier-1,ValueMart,7,3,6,4,5,3,6
R211,43,Female,Low,Tier-1,TrendNest,3,7,6,5,6,6,4
R211,43,Female,Low,Tier-1,PrimeCart,4,7,7,6,6,7,5
R211,43,Female,Low,Tier-1,UrbanChoice,4,5,6,6,7,5,7
R211,43,Female,Low,Tier-1,FreshHub,4,6,4,5,4,6,6
R212,47,Female,Low,Tier-2,ShopEase,4,4,7,6,4,5,3
R212,47,Female,Low,Tier-2,ValueMart,5,4,7,5,5,5,6
R212,47,Female,Low,Tier-2,TrendNest,2,7,4,6,4,5,2
R212,47,Female,Low,Tier-2,PrimeCart,4,6,6,7,7,7,6
R212,47,Female,Low,Tier-2,UrbanChoice,4,6,5,7,6,6,3
R212,47,Female,Low,Tier-2,FreshHub,4,6,6,5,7,6,5
R213,46,Male,High,Tier-3,ShopEase,7,5,7,7,7,6,6
R213,46,Male,High,Tier-3,ValueMart,5,4,5,3,6,5,5
R213,46,Male,High,Tier-3,TrendNest,3,3,3,3,4,3,3
R213,46,Male,High,Tier-3,PrimeCart,5,7,4,5,7,6,5
R213,46,Male,High,Tier-3,UrbanChoice,4,4,5,4,6,5,4
R213,46,Male,High,Tier-3,FreshHub,5,6,6,6,5,5,5
R214,43,Male,Low,Tier-1,ShopEase,4,2,4,4,5,4,5
R214,43,Male,Low,Tier-1,ValueMart,6,4,6,5,4,4,4
R214,43,Male,Low,Tier-1,TrendNest,6,7,2,7,7,7,6
R214,43,Male,Low,Tier-1,PrimeCart,4,7,6,5,6,6,4
R214,43,Male,Low,Tier-1,UrbanChoice,5,6,3,6,6,5,6
R214,43,Male,Low,Tier-1,FreshHub,5,5,5,6,5,4,1
R215,35,Female,High,Tier-2,ShopEase,4,6,6,4,4,5,5
R215,35,Female,High,Tier-2,ValueMart,6,5,7,2,4,6,4
R215,35,Female,High,Tier-2,TrendNest,5,7,6,7,7,7,7
R215,35,Female,High,Tier-2,PrimeCart,4,7,5,7,7,6,6
R215,35,Female,High,Tier-2,UrbanChoice,5,3,5,4,4,4,3
R215,35,Female,High,Tier-2,FreshHub,3,5,4,5,3,4,4
R216,44,Male,Medium,Tier-3,ShopEase,7,5,7,5,6,6,6
R216,44,Male,Medium,Tier-3,ValueMart,7,4,5,4,4,4,7
R216,44,Male,Medium,Tier-3,TrendNest,3,4,5,6,5,3,3
R216,44,Male,Medium,Tier-3,PrimeCart,2,4,5,4,6,4,3
R216,44,Male,Medium,Tier-3,UrbanChoice,5,6,6,6,5,6,5
R216,44,Male,Medium,Tier-3,FreshHub,5,7,7,7,7,7,6
R217,32,Male,Low,Tier-2,ShopEase,5,3,7,5,6,7,5
R217,32,Male,Low,Tier-2,ValueMart,6,3,7,1,3,3,5
R217,32,Male,Low,Tier-2,TrendNest,5,4,5,7,3,4,6
R217,32,Male,Low,Tier-2,PrimeCart,3,7,4,5,5,6,4
R217,32,Male,Low,Tier-2,UrbanChoice,2,6,5,6,4,4,4
R217,32,Male,Low,Tier-2,FreshHub,5,4,4,3,6,5,6
R218,36,Male,High,Tier-2,ShopEase,6,5,6,5,4,5,5
R218,36,Male,High,Tier-2,ValueMart,7,5,6,5,5,5,7
R218,36,Male,High,Tier-2,TrendNest,5,5,4,3,5,3,4
R218,36,Male,High,Tier-2,PrimeCart,4,5,5,6,5,4,7
R218,36,Male,High,Tier-2,UrbanChoice,3,4,2,6,5,4,5
R218,36,Male,High,Tier-2,FreshHub,6,6,5,1,7,5,4
R219,34,Female,Medium,Tier-2,ShopEase,7,5,7,6,6,6,5
R219,34,Female,Medium,Tier-2,ValueMart,5,5,5,4,4,4,5
R219,34,Female,Medium,Tier-2,TrendNest,6,7,6,7,5,5,6
R219,34,Female,Medium,Tier-2,PrimeCart,3,7,5,6,6,5,5
R219,34,Female,Medium,Tier-2,UrbanChoice,6,6,6,7,5,6,5
R219,34,Female,Medium,Tier-2,FreshHub,4,7,4,4,6,6,4
R220,39,Female,Medium,Tier-2,ShopEase,4,6,7,4,6,5,4
R220,39,Female,Medium,Tier-2,ValueMart,6,5,6,3,5,6,5
R220,39,Female,Medium,Tier-2,TrendNest,2,6,6,5,5,5,5
R220,39,Female,Medium,Tier-2,PrimeCart,5,7,7,7,7,5,7
R220,39,Female,Medium,Tier-2,UrbanChoice,7,6,5,6,6,6,6
R220,39,Female,Medium,Tier-2,FreshHub,3,7,7,5,7,7,7
R221,57,Male,Medium,Tier-1,ShopEase,6,6,6,6,7,7,6
R221,57,Male,Medium,Tier-1,ValueMart,7,3,6,4,2,4,4
R221,57,Male,Medium,Tier-1,TrendNest,3,6,6,7,6,6,5
R221,57,Male,Medium,Tier-1,PrimeCart,5,7,6,7,7,7,7
R221,57,Male,Medium,Tier-1,UrbanChoice,5,5,5,7,5,5,4
R221,57,Male,Medium,Tier-1,FreshHub,4,6,5,5,6,4,5
R222,23,Male,Medium,Tier-2,ShopEase,6,3,4,4,5,5,6
R222,23,Male,Medium,Tier-2,ValueMart,6,5,4,6,6,6,6
R222,23,Male,Medium,Tier-2,TrendNest,6,6,6,7,5,5,6
R222,23,Male,Medium,Tier-2,PrimeCart,3,7,3,6,7,7,6
R222,23,Male,Medium,Tier-2,UrbanChoice,4,4,5,4,3,4,6
R222,23,Male,Medium,Tier-2,FreshHub,5,6,4,7,4,5,5
R223,43,Male,Low,Tier-2,ShopEase,6,5,6,5,6,6,6
R223,43,Male,Low,Tier-2,ValueMart,7,5,7,5,6,5,5
R223,43,Male,Low,Tier-2,TrendNest,3,6,5,7,6,6,3
R223,43,Male,Low,Tier-2,PrimeCart,4,7,5,7,7,7,7
R223,43,Male,Low,Tier-2,UrbanChoice,7,7,4,7,5,6,5
R223,43,Male,Low,Tier-2,FreshHub,5,5,7,6,6,6,7
R224,25,Female,Medium,Tier-3,ShopEase,4,7,2,6,7,7,7
R224,25,Female,Medium,Tier-3,ValueMart,7,3,5,4,5,5,5
R224,25,Female,Medium,Tier-3,TrendNest,2,5,2,7,1,3,2
R224,25,Female,Medium,Tier-3,PrimeCart,4,5,6,4,6,7,7
R224,25,Female,Medium,Tier-3,UrbanChoice,3,5,4,3,5,5,4
R224,25,Female,Medium,Tier-3,FreshHub,5,7,4,6,7,7,7
R225,34,Male,High,Tier-2,ShopEase,7,7,5,6,4,6,6
R225,34,Male,High,Tier-2,ValueMart,4,6,5,2,5,6,3
R225,34,Male,High,Tier-2,TrendNest,3,5,6,6,5,5,4
R225,34,Male,High,Tier-2,PrimeCart,3,6,2,6,6,4,5
R225,34,Male,High,Tier-2,UrbanChoice,3,5,6,5,6,5,7
R225,34,Male,High,Tier-2,FreshHub,5,7,6,4,5,6,7
R226,47,Male,Medium,Tier-3,ShopEase,7,5,7,4,6,6,5
R226,47,Male,Medium,Tier-3,ValueMart,6,4,7,5,4,5,4
R226,47,Male,Medium,Tier-3,TrendNest,3,6,4,6,7,5,5
R226,47,Male,Medium,Tier-3,PrimeCart,3,5,5,7,4,4,5
R226,47,Male,Medium,Tier-3,UrbanChoice,6,4,4,7,5,4,6
R226,47,Male,Medium,Tier-3,FreshHub,6,7,4,4,5,5,7
R227,39,Female,Medium,Tier-1,ShopEase,5,5,6,4,6,6,5
R227,39,Female,Medium,Tier-1,ValueMart,5,3,5,7,4,4,5
R227,39,Female,Medium,Tier-1,TrendNest,5,6,5,6,6,6,5
R227,39,Female,Medium,Tier-1,PrimeCart,3,6,5,3,3,5,1
R227,39,Female,Medium,Tier-1,UrbanChoice,5,5,6,6,4,5,3
R227,39,Female,Medium,Tier-1,FreshHub,7,6,4,7,6,7,7
R228,29,Male,Medium,Tier-2,ShopEase,5,6,7,6,6,6,6
R228,29,Male,Medium,Tier-2,ValueMart,5,2,5,3,4,2,3
R228,29,Male,Medium,Tier-2,TrendNest,6,6,6,6,5,7,5
R228,29,Male,Medium,Tier-2,PrimeCart,3,6,5,5,6,6,5
R228,29,Male,Medium,Tier-2,UrbanChoice,4,5,4,5,4,4,4
R228,29,Male,Medium,Tier-2,FreshHub,4,6,4,7,7,5,6
R229,32,Female,Medium,Tier-1,ShopEase,5,6,7,4,5,6,4
R229,32,Female,Medium,Tier-1,ValueMart,5,3,6,3,4,5,3
R229,32,Female,Medium,Tier-1,TrendNest,5,3,6,7,6,6,5
R229,32,Female,Medium,Tier-1,PrimeCart,3,7,5,5,7,7,5
R229,32,Female,Medium,Tier-1,UrbanChoice,4,7,4,7,6,6,6
R229,32,Female,Medium,Tier-1,FreshHub,5,7,5,6,6,6,7
R230,43,Male,Low,Tier-1,ShopEase,3,5,7,6,4,5,4
R230,43,Male,Low,Tier-1,ValueMart,7,3,4,4,4,4,5
R230,43,Male,Low,Tier-1,TrendNest,3,5,7,5,5,6,4
R230,43,Male,Low,Tier-1,PrimeCart,3,3,5,6,4,4,4
R230,43,Male,Low,Tier-1,UrbanChoice,4,5,5,7,7,7,6
R230,43,Male,Low,Tier-1,FreshHub,5,5,2,5,5,5,6
R231,32,Male,High,Tier-2,ShopEase,7,6,6,6,6,6,6
R231,32,Male,High,Tier-2,ValueMart,5,3,5,3,4,5,6
R231,32,Male,High,Tier-2,TrendNest,3,5,6,7,5,4,6
R231,32,Male,High,Tier-2,PrimeCart,4,7,5,5,7,7,6
R231,32,Male,High,Tier-2,UrbanChoice,5,3,4,6,4,4,4
R231,32,Male,High,Tier-2,FreshHub,4,3,4,4,4,4,5
R232,40,Male,Medium,Tier-3,ShopEase,5,4,5,3,5,5,5
R232,40,Male,Medium,Tier-3,ValueMart,5,2,6,1,4,3,4
R232,40,Male,Medium,Tier-3,TrendNest,4,5,6,6,4,4,2
R232,40,Male,Medium,Tier-3,PrimeCart,4,6,4,4,5,6,6
R232,40,Male,Medium,Tier-3,UrbanChoice,4,4,5,5,6,5,5
R232,40,Male,Medium,Tier-3,FreshHub,3,5,6,3,5,6,4
R233,38,Female,Low,Tier-1,ShopEase,7,5,7,7,6,5,7
R233,38,Female,Low,Tier-1,ValueMart,7,4,7,4,5,5,6
R233,38,Female,Low,Tier-1,TrendNest,3,4,5,5,6,4,3
R233,38,Female,Low,Tier-1,PrimeCart,6,7,6,7,7,7,7
R233,38,Female,Low,Tier-1,UrbanChoice,5,6,6,5,5,4,4
R233,38,Female,Low,Tier-1,FreshHub,4,3,4,5,6,4,5
R234,33,Female,Low,Tier-2,ShopEase,7,7,4,4,6,7,5
R234,33,Female,Low,Tier-2,ValueMart,6,3,6,4,4,5,6
R234,33,Female,Low,Tier-2,TrendNest,4,7,3,5,6,5,5
R234,33,Female,Low,Tier-2,PrimeCart,5,7,4,7,7,4,7
R234,33,Female,Low,Tier-2,UrbanChoice,6,5,5,5,7,6,6
R234,33,Female,Low,Tier-2,FreshHub,5,6,4,7,6,7,7
R235,55,Female,Low,Tier-3,ShopEase,4,3,5,3,4,4,3
R235,55,Female,Low,Tier-3,ValueMart,7,3,6,4,3,4,6
R235,55,Female,Low,Tier-3,TrendNest,5,6,5,6,5,5,5
R235,55,Female,Low,Tier-3,PrimeCart,6,6,6,7,7,7,7
R235,55,Female,Low,Tier-3,UrbanChoice,4,4,5,5,2,3,4
R235,55,Female,Low,Tier-3,FreshHub,5,4,4,6,5,5,3
R236,43,Male,Medium,Tier-1,ShopEase,5,6,7,4,6,6,4
R236,43,Male,Medium,Tier-1,ValueMart,5,4,6,5,6,4,6
R236,43,Male,Medium,Tier-1,TrendNest,5,4,4,5,6,4,6
R236,43,Male,Medium,Tier-1,PrimeCart,4,6,5,5,6,5,6
R236,43,Male,Medium,Tier-1,UrbanChoice,4,5,6,5,5,4,5
R236,43,Male,Medium,Tier-1,FreshHub,5,6,3,4,5,6,6
R237,22,Female,Medium,Tier-2,ShopEase,5,3,7,4,3,4,5
R237,22,Female,Medium,Tier-2,ValueMart,7,6,6,4,4,4,5
R237,22,Female,Medium,Tier-2,TrendNest,6,6,5,7,6,5,7
R237,22,Female,Medium,Tier-2,PrimeCart,4,7,6,6,7,6,7
R237,22,Female,Medium,Tier-2,UrbanChoice,5,3,5,6,4,2,4
R237,22,Female,Medium,Tier-2,FreshHub,4,6,5,5,6,4,5
R238,39,Male,High,Tier-2,ShopEase,6,5,6,5,7,5,5
R238,39,Male,High,Tier-2,ValueMart,7,5,5,3,6,5,5
R238,39,Male,High,Tier-2,TrendNest,4,5,3,6,7,6,7
R238,39,Male,High,Tier-2,PrimeCart,5,7,6,5,6,7,6
R238,39,Male,High,Tier-2,UrbanChoice,3,2,5,6,2,2,5
R238,39,Male,High,Tier-2,FreshHub,5,5,6,7,5,7,5
R239,33,Male,Medium,Tier-2,ShopEase,7,5,5,3,4,4,4
R239,33,Male,Medium,Tier-2,ValueMart,7,5,5,3,6,6,5
R239,33,Male,Medium,Tier-2,TrendNest,5,6,5,6,6,6,6
R239,33,Male,Medium,Tier-2,PrimeCart,3,7,6,6,6,6,6
R239,33,Male,Medium,Tier-2,UrbanChoice,3,3,3,5,6,4,3
R239,33,Male,Medium,Tier-2,FreshHub,4,7,4,6,6,7,6
R240,45,Female,Low,Tier-1,ShopEase,6,3,6,2,6,5,5
R240,45,Female,Low,Tier-1,ValueMart,7,5,6,2,5,6,4
R240,45,Female,Low,Tier-1,TrendNest,6,7,6,7,7,7,7
R240,45,Female,Low,Tier-1,PrimeCart,3,7,4,3,6,7,5
R240,45,Female,Low,Tier-1,UrbanChoice,6,6,6,6,7,7,7
R240,45,Female,Low,Tier-1,FreshHub,5,5,7,7,7,5,5
R241,32,Male,Medium,Tier-1,ShopEase,6,6,6,4,7,6,3
R241,32,Male,Medium,Tier-1,ValueMart,6,4,7,5,3,4,7
R241,32,Male,Medium,Tier-1,TrendNest,4,6,6,6,4,4,6
R241,32,Male,Medium,Tier-1,PrimeCart,2,5,5,5,7,6,6
R241,32,Male,Medium,Tier-1,UrbanChoice,4,6,5,7,5,6,4
R241,32,Male,Medium,Tier-1,FreshHub,3,4,6,2,5,4,5
R242,37,Male,Medium,Tier-3,ShopEase,6,6,7,3,6,6,6
R242,37,Male,Medium,Tier-3,ValueMart,6,3,6,4,4,3,3
R242,37,Male,Medium,Tier-3,TrendNest,4,5,4,7,7,6,6
R242,37,Male,Medium,Tier-3,PrimeCart,3,4,7,5,4,4,6
R242,37,Male,Medium,Tier-3,UrbanChoice,6,5,6,7,7,6,7
R242,37,Male,Medium,Tier-3,FreshHub,5,4,4,7,5,5,6
R243,42,Male,Low,Tier-2,ShopEase,4,7,5,3,4,4,3
R243,42,Male,Low,Tier-2,ValueMart,7,7,7,5,5,7,7
R243,42,Male,Low,Tier-2,TrendNest,6,5,6,6,7,7,6
R243,42,Male,Low,Tier-2,PrimeCart,5,5,5,6,5,4,4
R243,42,Male,Low,Tier-2,UrbanChoice,5,4,2,5,4,3,4
R243,42,Male,Low,Tier-2,FreshHub,5,6,7,7,7,7,6
R244,45,Male,Low,Tier-1,ShopEase,4,5,7,6,5,6,4
R244,45,Male,Low,Tier-1,ValueMart,7,1,7,4,3,3,4
R244,45,Male,Low,Tier-1,TrendNest,4,5,5,6,4,4,4
R244,45,Male,Low,Tier-1,PrimeCart,6,7,7,7,7,4,6
R244,45,Male,Low,Tier-1,UrbanChoice,6,6,6,5,7,7,7
R244,45,Male,Low,Tier-1,FreshHub,3,5,4,6,6,5,5
R245,28,Male,Low,Tier-3,ShopEase,7,6,6,4,7,7,7
R245,28,Male,Low,Tier-3,ValueMart,6,4,6,2,4,5,6
R245,28,Male,Low,Tier-3,TrendNest,6,6,6,6,7,7,7
R245,28,Male,Low,Tier-3,PrimeCart,4,6,4,7,6,6,6
