Transaction_ID,Customer_ID,Customer_Segment,Product_Category,Product_Name,Quantity,Unit_Price,Purchase_Date,,,
T3526,C495,regular,Home_Goods,Pillow,2,7954,16-10-2023,,,
T3527,C355,regular,Fashion,Trouser,2,2279,25-01-2023,,,
T3527,C355,regular,Fashion,Shoes,2,1212,23-11-2023,,,
T3528,C013,premium,Electronics,Charger,1,2803,05-03-2023,,,
T3529,C451,regular,Beauty,Body Lotion,1,358,21-11-2023,,,
T3529,C451,regular,Beauty,Hair Serum,3,157,24-04-2023,,,
T3529,C451,regular,Beauty,Nail Polish,4,1984,09-09-2023,,,
T3530,C061,regular,Grocery,Tea,10,530,13-10-2023,,,
T3530,C061,regular,FMCG,Biscuits,3,440,12-04-2023,,,
T3531,C153,regular,Home_Goods,Bedsheet,3,3602,08-05-2023,,,
T3532,C390,premium,Electronics,Bluetooth Speaker,1,13472,16-01-2023,,,
T3533,C351,regular,Electronics,Smartwatch,1,2345,19-03-2023,,,
T3534,C120,regular,Electronics,Mobile Phone,1,14816,25-11-2023,,,
T3534,C120,regular,Electronics,Charger,1,45077,13-03-2023,,,
T3534,C120,regular,Electronics,Earphones,1,5398,25-05-2023,,,
T3535,C169,regular,Fashion,Shirt,3,3308,15-06-2023,,,
T3535,C169,regular,Fashion,Trouser,4,3769,23-12-2023,,,
T3535,C169,regular,Beauty,Face Cream,2,1113,13-12-2023,,,
T3536,C188,regular,Electronics,Earphones,1,12587,09-05-2023,,,
T3537,C338,regular,Fashion,Shirt,4,2166,05-01-2023,,,
T3537,C338,regular,Fashion,Handbag,3,1494,02-07-2023,,,
T3538,C110,regular,Beauty,Compact Powder,4,807,09-11-2023,,,
T3538,C110,regular,Beauty,Lipstick,2,1321,20-01-2023,,,
T3539,C127,regular,FMCG,Chips,5,425,04-03-2023,,,
T3539,C127,regular,FMCG,Cola,5,333,16-08-2023,,,
T3540,C246,regular,Electronics,Tablet,1,15882,27-07-2023,,,
T3541,C375,regular,FMCG,Biscuits,3,317,12-10-2023,,,
T3541,C375,regular,FMCG,Soap,2,333,28-02-2023,,,
T3541,C375,regular,FMCG,Juice,7,298,08-01-2023,,,
T3542,C270,regular,FMCG,Toothbrush,5,441,11-07-2023,,,
T3543,C213,premium,Fashion,Handbag,1,2252,09-02-2023,,,
T3544,C082,regular,Beauty,Makeup Kit,2,379,07-02-2023,,,
T3544,C082,regular,Beauty,Lipstick,3,832,22-11-2023,,,
T3545,C338,regular,Home_Goods,Cookware Set,2,5199,09-12-2023,,,
T3545,C338,regular,Home_Goods,Dinner Set,2,4878,01-02-2023,,,
T3545,C338,regular,Fashion,Scarf,4,4908,14-08-2023,,,
T3546,C252,regular,Electronics,Laptop,1,21250,03-11-2023,,,
T3546,C252,regular,Electronics,Mouse,1,42919,25-11-2023,,,
T3547,C330,regular,Electronics,Bluetooth Speaker,1,9372,24-12-2023,,,
T3547,C330,regular,Electronics,Mouse,1,28269,16-11-2023,,,
T3548,C133,regular,Beauty,Skincare Set,1,801,18-03-2023,,,
T3548,C133,regular,Beauty,Face Cream,4,1716,01-12-2023,,,
T3549,C315,regular,FMCG,Detergent,8,286,27-01-2023,,,
T3550,C112,regular,Grocery,Tea,7,971,02-03-2023,,,
T3550,C112,regular,FMCG,Biscuits,4,497,13-02-2023,,,
T3551,C491,regular,Fashion,Scarf,3,4974,20-12-2023,,,
T3552,C155,regular,Grocery,Rice,4,1519,08-09-2023,,,
T3552,C155,regular,Grocery,Breakfast Cereal,8,1029,18-01-2023,,,
T3552,C155,regular,Grocery,Salt,4,1527,21-01-2023,,,
T3553,C177,regular,Grocery,Lentils,6,501,21-06-2023,,,
T3554,C240,regular,Grocery,Spices Pack,4,1348,12-07-2023,,,
T3554,C240,regular,Grocery,Sugar,10,1049,13-10-2023,,,
T3555,C191,regular,FMCG,Toothbrush,10,418,07-10-2023,,,
T3556,C123,regular,Home_Goods,Storage Box,1,276,13-01-2023,,,
T3557,C369,regular,Grocery,Tea,10,731,26-07-2023,,,
T3557,C369,regular,FMCG,Biscuits,10,124,12-01-2023,,,
T3558,C051,regular,FMCG,Soap,7,81,11-04-2023,,,
T3558,C051,regular,FMCG,Shampoo,2,60,11-03-2023,,,
T3559,C390,premium,Home_Goods,Cookware Set,3,7753,25-01-2023,,,
T3559,C390,premium,Home_Goods,Dinner Set,4,905,21-08-2023,,,
T3559,C390,premium,Fashion,Jacket,3,1443,04-05-2023,,,
T3559,C390,premium,Fashion,Handbag,3,2245,03-07-2023,,,
T3560,C263,regular,FMCG,Chips,3,440,16-11-2023,,,
T3560,C263,regular,FMCG,Toothbrush,3,55,08-12-2023,,,
T3561,C251,premium,Electronics,Mobile Phone,1,7195,23-12-2023,,,
T3561,C251,premium,Electronics,Charger,1,2473,22-12-2023,,,
T3561,C251,premium,Electronics,Earphones,1,4305,24-01-2023,,,
T3562,C440,regular,FMCG,Soap,3,478,14-10-2023,,,
T3562,C440,regular,FMCG,Toothpaste,5,362,06-04-2023,,,
T3562,C440,regular,FMCG,Chips,8,279,09-12-2023,,,
T3563,C325,regular,Grocery,Sugar,10,1766,02-01-2023,,,
T3564,C346,premium,Electronics,Laptop,1,16939,01-03-2023,,,
T3564,C346,premium,Electronics,Mouse,1,7912,14-11-2023,,,
T3565,C032,premium,Electronics,Charger,2,4924,20-12-2023,,,
T3566,C435,regular,Fashion,T-shirt,3,846,25-04-2023,,,
T3566,C435,regular,Fashion,Jeans,1,2229,22-11-2023,,,
T3566,C435,regular,Fashion,Belt,3,470,08-03-2023,,,
T3567,C320,regular,Home_Goods,Cookware Set,4,4563,07-10-2023,,,
T3567,C320,regular,Home_Goods,Dinner Set,4,994,01-01-2023,,,
T3568,C189,regular,FMCG,Toothpaste,4,87,05-05-2023,,,
T3569,C225,regular,FMCG,Soap,4,182,05-08-2023,,,
T3569,C225,regular,FMCG,Shampoo,4,368,08-03-2023,,,
T3570,C020,regular,Fashion,Jeans,4,2841,20-04-2023,,,
T3571,C250,regular,Electronics,Mobile Phone,1,16637,21-08-2023,,,
T3571,C250,regular,Electronics,Charger,2,21760,17-12-2023,,,
T3571,C250,regular,Electronics,Earphones,2,42456,19-04-2023,,,
T3572,C218,regular,Electronics,Mouse,1,17662,24-01-2023,,,
T3573,C271,regular,Grocery,Tea,2,1165,23-07-2023,,,
T3573,C271,regular,FMCG,Biscuits,6,241,05-04-2023,,,
T3574,C468,regular,FMCG,Cola,6,104,22-02-2023,,,
T3575,C384,premium,Home_Goods,Curtains,1,2488,19-03-2023,,,
T3575,C384,premium,Home_Goods,Storage Box,4,717,06-03-2023,,,
T3576,C061,regular,Grocery,Tea,4,261,23-06-2023,,,
T3576,C061,regular,FMCG,Biscuits,4,197,10-07-2023,,,
T3577,C115,regular,Fashion,Belt,4,4085,12-05-2023,,,
T3578,C063,premium,Fashion,Dress,2,841,27-10-2023,,,
T3579,C035,regular,Beauty,Compact Powder,2,642,05-11-2023,,,
T3579,C035,regular,Beauty,Face Cream,3,1116,23-07-2023,,,
T3580,C124,regular,Grocery,Salt,3,290,06-11-2023,,,
T3581,C306,regular,FMCG,Soap,3,393,11-01-2023,,,
T3581,C306,regular,FMCG,Shampoo,2,410,07-08-2023,,,
T3582,C350,regular,Home_Goods,Cookware Set,4,7199,25-04-2023,,,
T3582,C350,regular,Home_Goods,Dinner Set,2,5794,20-09-2023,,,
T3582,C350,regular,Fashion,Dress,2,872,28-11-2023,,,
T3583,C113,regular,FMCG,Soap,4,235,23-12-2023,,,
T3583,C113,regular,FMCG,Shampoo,3,483,15-07-2023,,,
T3583,C113,regular,Electronics,Laptop,2,40927,09-04-2023,,,
T3584,C290,regular,Grocery,Tea,8,1656,28-11-2023,,,
T3584,C290,regular,FMCG,Biscuits,9,116,09-02-2023,,,
T3585,C369,regular,Grocery,Tea,10,173,21-08-2023,,,
T3585,C369,regular,FMCG,Biscuits,5,459,12-12-2023,,,
T3585,C369,regular,Electronics,Charger,1,26961,16-12-2023,,,
T3586,C136,premium,Home_Goods,Cookware Set,3,6487,07-02-2023,,,
T3586,C136,premium,Home_Goods,Dinner Set,4,3863,22-12-2023,,,
T3587,C228,regular,Grocery,Rice,4,1908,14-07-2023,,,
T3587,C228,regular,Grocery,Cooking Oil,10,1136,04-01-2023,,,
T3587,C228,regular,Grocery,Spices Pack,8,1724,12-11-2023,,,
T3588,C265,regular,Grocery,Cooking Oil,8,1379,02-11-2023,,,
T3588,C265,regular,Grocery,Sugar,7,1596,20-04-2023,,,
T3589,C002,regular,Fashion,Shirt,1,3968,09-06-2023,,,
T3589,C002,regular,Fashion,Trouser,1,1110,23-07-2023,,,
T3590,C401,regular,Fashion,Dress,3,947,09-07-2023,,,
T3590,C401,regular,Fashion,Handbag,1,329,27-04-2023,,,
T3590,C401,regular,Fashion,Shoes,2,2834,11-03-2023,,,
T3591,C287,premium,Fashion,Shirt,3,2820,03-12-2023,,,
T3591,C287,premium,Fashion,Trouser,4,351,26-05-2023,,,
T3592,C306,regular,Grocery,Coffee,3,1590,23-01-2023,,,
T3593,C078,regular,Fashion,Jeans,2,3024,06-11-2023,,,
T3593,C078,regular,Fashion,Handbag,1,3274,23-04-2023,,,
T3594,C343,regular,FMCG,Soap,6,425,26-04-2023,,,
T3594,C343,regular,FMCG,Shampoo,2,160,06-04-2023,,,
T3594,C343,regular,Beauty,Hair Serum,3,1755,03-06-2023,,,
T3595,C455,regular,FMCG,Shampoo,2,124,17-09-2023,,,
T3596,C038,regular,Electronics,Laptop,1,21639,04-12-2023,,,
T3597,C125,regular,Home_Goods,Bedsheet,1,4337,08-03-2023,,,
T3597,C125,regular,Home_Goods,Blanket,3,7578,01-02-2023,,,
T3598,C084,regular,FMCG,Toothbrush,7,392,26-07-2023,,,
T3599,C076,regular,FMCG,Biscuits,10,403,14-09-2023,,,
T3600,C318,regular,Beauty,Nail Polish,4,792,22-03-2023,,,
T3600,C318,regular,Beauty,Body Lotion,1,1957,23-02-2023,,,
T3601,C449,regular,FMCG,Cola,5,167,17-07-2023,,,
T3602,C212,regular,Electronics,Laptop,1,32919,06-12-2023,,,
T3603,C061,regular,FMCG,Toothbrush,4,416,11-06-2023,,,
T3604,C033,regular,Electronics,Laptop,1,4494,10-12-2023,,,
T3605,C440,regular,Fashion,Shoes,2,399,14-10-2023,,,
T3606,C103,regular,FMCG,Toothbrush,10,241,07-07-2023,,,
T3607,C120,regular,Home_Goods,Cookware Set,4,4440,08-11-2023,,,
T3607,C120,regular,Home_Goods,Dinner Set,2,5010,08-08-2023,,,
T3607,C120,regular,Electronics,Earphones,1,35550,11-08-2023,,,
T3608,C258,regular,Beauty,Nail Polish,4,1009,11-12-2023,,,
T3608,C258,regular,Beauty,Skincare Set,2,1220,09-03-2023,,,
T3609,C026,regular,Grocery,Cooking Oil,6,752,08-05-2023,,,
T3610,C457,regular,Fashion,Jacket,1,449,04-07-2023,,,
T3610,C457,regular,Fashion,Belt,2,3548,11-07-2023,,,
T3611,C257,premium,Home_Goods,Cookware Set,3,7596,21-07-2023,,,
T3611,C257,premium,Home_Goods,Blanket,2,1719,06-04-2023,,,
T3612,C315,regular,FMCG,Soap,6,86,13-10-2023,,,
T3612,C315,regular,FMCG,Shampoo,9,350,20-02-2023,,,
T3612,C315,regular,Beauty,Nail Polish,1,555,17-06-2023,,,
T3612,C315,regular,Electronics,Bluetooth Speaker,1,2258,04-10-2023,,,
T3612,C315,regular,Fashion,Shirt,2,1131,01-01-2023,,,
T3613,C141,regular,Home_Goods,Blanket,3,4604,15-05-2023,,,
T3614,C098,regular,FMCG,Soap,6,381,11-05-2023,,,
T3614,C098,regular,FMCG,Shampoo,8,114,08-07-2023,,,
T3615,C409,premium,Beauty,Body Lotion,2,256,09-09-2023,,,
T3616,C356,premium,Fashion,Shirt,4,2637,20-11-2023,,,
T3616,C356,premium,Fashion,Trouser,2,939,17-03-2023,,,
T3617,C148,regular,FMCG,Chips,7,441,04-06-2023,,,
T3618,C392,regular,Grocery,Spices Pack,6,238,08-11-2023,,,
T3618,C392,regular,Grocery,Lentils,9,1608,20-10-2023,,,
T3619,C002,regular,Grocery,Coffee,9,1184,08-01-2023,,,
T3620,C414,regular,Fashion,Shirt,2,2456,19-09-2023,,,
T3620,C414,regular,Fashion,Trouser,1,4731,22-03-2023,,,
T3620,C414,regular,Home_Goods,Table Lamp,1,7792,21-12-2023,,,
T3621,C183,regular,FMCG,Soap,7,69,27-09-2023,,,
T3621,C183,regular,FMCG,Shampoo,7,287,15-10-2023,,,
T3621,C183,regular,Beauty,Compact Powder,3,1837,08-12-2023,,,
T3622,C364,regular,Beauty,Hair Serum,4,1057,18-12-2023,,,
T3623,C284,regular,Fashion,Shirt,2,4016,21-05-2023,,,
T3623,C284,regular,Fashion,Trouser,3,2986,18-12-2023,,,
T3623,C284,regular,Grocery,Sugar,5,650,13-03-2023,,,
T3624,C010,regular,FMCG,Chips,4,435,14-07-2023,,,
T3624,C010,regular,FMCG,Cola,8,452,05-03-2023,,,
T3624,C010,regular,Beauty,Nail Polish,1,244,21-11-2023,,,
T3625,C141,regular,FMCG,Chips,7,279,25-06-2023,,,
T3625,C141,regular,FMCG,Cola,8,56,07-02-2023,,,
T3626,C190,premium,Electronics,Power Bank,1,10731,14-11-2023,,,
T3627,C093,regular,Beauty,Face Cream,4,558,10-12-2023,,,
T3627,C093,regular,Beauty,Skincare Set,2,1083,13-02-2023,,,
T3628,C107,regular,Electronics,Laptop,1,24163,22-12-2023,,,
T3628,C107,regular,Electronics,Mouse,1,23381,25-12-2023,,,
T3629,C242,regular,Grocery,Rice,7,236,22-02-2023,,,
T3629,C242,regular,Grocery,Cooking Oil,3,844,06-04-2023,,,
T3629,C242,regular,Grocery,Spices Pack,2,1119,18-02-2023,,,
T3630,C064,regular,Beauty,Perfume,4,190,24-11-2023,,,
T3630,C064,regular,Beauty,Skincare Set,3,714,24-03-2023,,,
T3631,C158,regular,FMCG,Cola,3,104,05-09-2023,,,
T3632,C259,regular,FMCG,Chips,2,432,20-02-2023,,,
T3632,C259,regular,FMCG,Cola,9,146,22-10-2023,,,
T3632,C259,regular,Home_Goods,Bath Towel,2,2851,23-06-2023,,,
T3632,C259,regular,Fashion,Shoes,4,3933,17-11-2023,,,
T3632,C259,regular,Home_Goods,Blanket,4,3700,03-08-2023,,,
T3633,C281,regular,FMCG,Chips,3,444,25-06-2023,,,
T3633,C281,regular,FMCG,Toothbrush,5,141,12-03-2023,,,
T3634,C462,regular,Home_Goods,Bath Towel,1,2727,03-01-2023,,,
T3635,C032,premium,Grocery,Rice,2,364,08-03-2023,,,
T3635,C032,premium,Grocery,Cooking Oil,8,934,06-12-2023,,,
T3635,C032,premium,Grocery,Spices Pack,4,1705,25-10-2023,,,
T3636,C404,regular,Home_Goods,Cookware Set,1,6722,13-03-2023,,,
T3636,C404,regular,Home_Goods,Dinner Set,3,2268,09-03-2023,,,
T3636,C404,regular,Grocery,Coffee,4,788,14-11-2023,,,
T3637,C207,premium,Fashion,Shirt,1,4057,06-12-2023,,,
T3637,C207,premium,Fashion,Trouser,3,1518,03-03-2023,,,
T3638,C153,regular,Fashion,Shirt,1,3592,06-09-2023,,,
T3638,C153,regular,Fashion,Trouser,2,762,20-01-2023,,,
T3638,C153,regular,Electronics,Tablet,1,17007,05-02-2023,,,
T3638,C153,regular,Beauty,Perfume,1,1486,13-11-2023,,,
T3639,C271,regular,Grocery,Rice,2,922,19-06-2023,,,
T3639,C271,regular,Grocery,Cooking Oil,3,1733,23-08-2023,,,
T3639,C271,regular,Grocery,Spices Pack,2,1329,03-07-2023,,,
T3640,C101,regular,FMCG,Soap,10,428,26-04-2023,,,
T3640,C101,regular,FMCG,Shampoo,2,134,18-05-2023,,,
T3641,C266,regular,Fashion,Jeans,2,3531,09-08-2023,,,
T3642,C442,regular,Grocery,Wheat Flour,4,270,11-02-2023,,,
T3643,C214,premium,Electronics,Mobile Phone,1,10192,24-04-2023,,,
T3643,C214,premium,Electronics,Charger,1,16596,10-11-2023,,,
T3643,C214,premium,Electronics,Earphones,2,8349,27-04-2023,,,
T3644,C431,regular,FMCG,Toothpaste,9,258,22-05-2023,,,
T3645,C490,regular,Electronics,Charger,1,10634,04-12-2023,,,
T3646,C167,regular,Grocery,Rice,4,926,24-11-2023,,,
T3646,C167,regular,Grocery,Cooking Oil,5,1450,14-03-2023,,,
T3646,C167,regular,Grocery,Spices Pack,4,594,01-08-2023,,,
T3646,C167,regular,FMCG,Soap,9,153,21-10-2023,,,
T3647,C499,regular,Electronics,Mobile Phone,2,12639,13-12-2023,,,
T3648,C093,regular,Grocery,Breakfast Cereal,9,977,06-09-2023,,,
T3648,C093,regular,Grocery,Salt,10,1750,13-09-2023,,,
T3649,C384,premium,Beauty,Nail Polish,4,1790,10-03-2023,,,
T3649,C384,premium,Beauty,Body Lotion,3,1906,07-03-2023,,,
T3650,C280,regular,FMCG,Shampoo,3,222,06-11-2023,,,
T3650,C280,regular,FMCG,Chips,10,395,03-01-2023,,,
T3651,C078,regular,Grocery,Rice,8,1459,28-04-2023,,,
T3652,C309,regular,Electronics,Laptop,1,14782,25-08-2023,,,
T3652,C309,regular,Electronics,Mouse,2,19397,26-08-2023,,,
T3653,C047,premium,Fashion,T-shirt,4,4128,04-08-2023,,,
T3653,C047,premium,Fashion,Jeans,3,3293,15-05-2023,,,
T3654,C352,regular,Home_Goods,Storage Box,4,5064,03-11-2023,,,
T3654,C352,regular,Home_Goods,Blanket,3,261,08-12-2023,,,
T3654,C352,regular,Home_Goods,Pillow,1,3232,14-11-2023,,,
T3655,C048,premium,Electronics,Laptop,1,11789,10-01-2023,,,
T3655,C048,premium,Electronics,Mouse,1,7206,20-01-2023,,,
T3656,C391,premium,Fashion,Shoes,1,2280,24-01-2023,,,
T3656,C391,premium,Fashion,Belt,3,4122,14-06-2023,,,
T3657,C444,premium,Electronics,Laptop,1,13102,15-11-2023,,,
T3657,C444,premium,Electronics,Mouse,1,24041,18-08-2023,,,
T3658,C012,regular,FMCG,Chips,3,214,09-05-2023,,,
T3658,C012,regular,FMCG,Cola,7,238,11-10-2023,,,
T3658,C012,regular,Fashion,Shoes,2,2682,24-03-2023,,,
T3659,C078,regular,Beauty,Makeup Kit,2,1787,09-11-2023,,,
T3659,C078,regular,Beauty,Nail Polish,3,751,18-12-2023,,,
T3660,C264,premium,Grocery,Tea,10,889,02-07-2023,,,
T3660,C264,premium,FMCG,Biscuits,6,375,03-05-2023,,,
T3660,C264,premium,Beauty,Face Wash,2,151,13-10-2023,,,
T3660,C264,premium,Home_Goods,Wall Clock,3,5935,04-03-2023,,,
T3661,C091,regular,Beauty,Face Wash,4,1047,28-06-2023,,,
T3661,C091,regular,Beauty,Perfume,3,882,08-12-2023,,,
T3662,C433,regular,Grocery,Breakfast Cereal,7,817,27-04-2023,,,
T3662,C433,regular,Grocery,Wheat Flour,3,762,18-01-2023,,,
T3663,C297,premium,Beauty,Lipstick,4,1534,03-03-2023,,,
T3663,C297,premium,Beauty,Face Cream,4,516,08-02-2023,,,
T3664,C236,premium,Home_Goods,Cookware Set,2,3113,21-12-2023,,,
T3664,C236,premium,Home_Goods,Dinner Set,1,967,22-06-2023,,,
T3664,C236,premium,Fashion,T-shirt,3,4288,02-09-2023,,,
T3665,C154,premium,Electronics,Laptop,1,4187,17-11-2023,,,
T3665,C154,premium,Electronics,Mouse,2,7844,21-11-2023,,,
T3666,C055,regular,Beauty,Face Cream,4,1877,04-03-2023,,,
T3667,C280,regular,FMCG,Juice,4,145,21-11-2023,,,
T3668,C418,regular,FMCG,Soap,9,205,08-10-2023,,,
T3668,C418,regular,FMCG,Shampoo,9,52,25-03-2023,,,
T3669,C233,regular,Home_Goods,Pillow,3,6148,27-09-2023,,,
T3670,C099,regular,Beauty,Face Wash,1,550,09-03-2023,,,
T3671,C036,regular,Home_Goods,Cookware Set,1,4288,28-08-2023,,,
T3671,C036,regular,Home_Goods,Dinner Set,2,4979,03-04-2023,,,
T3671,C036,regular,Electronics,Power Bank,1,8307,27-09-2023,,,
T3671,C036,regular,Fashion,Handbag,2,1421,01-09-2023,,,
T3671,C036,regular,FMCG,Detergent,10,57,13-02-2023,,,
T3672,C470,regular,Grocery,Tea,7,1207,01-08-2023,,,
T3672,C470,regular,FMCG,Biscuits,5,277,08-07-2023,,,
T3672,C470,regular,Beauty,Face Cream,3,1964,15-01-2023,,,
T3673,C411,regular,Home_Goods,Cookware Set,2,3368,19-10-2023,,,
T3673,C411,regular,Home_Goods,Bedsheet,2,1804,25-08-2023,,,
T3674,C165,regular,FMCG,Soap,3,270,21-12-2023,,,
T3674,C165,regular,FMCG,Shampoo,7,74,22-06-2023,,,
T3674,C165,regular,Grocery,Breakfast Cereal,9,336,26-05-2023,,,
T3674,C165,regular,Home_Goods,Dinner Set,3,4567,22-11-2023,,,
T3674,C165,regular,Home_Goods,Table Lamp,3,1027,01-02-2023,,,
T3675,C369,regular,FMCG,Toothpaste,4,280,01-08-2023,,,
T3675,C369,regular,FMCG,Instant Noodles,7,449,01-05-2023,,,
T3676,C422,regular,FMCG,Soap,3,51,12-06-2023,,,
T3676,C422,regular,FMCG,Shampoo,4,374,02-01-2023,,,
T3677,C268,regular,FMCG,Shampoo,8,110,24-10-2023,,,
T3678,C134,premium,Electronics,Laptop,1,8482,21-12-2023,,,
T3679,C428,premium,Electronics,Laptop,2,20778,04-11-2023,,,
T3679,C428,premium,Electronics,Mouse,1,3719,11-12-2023,,,
T3679,C428,premium,Beauty,Skincare Set,3,150,04-09-2023,,,
T3680,C264,premium,Electronics,Mouse,2,23336,09-11-2023,,,
T3681,C049,regular,FMCG,Soap,8,284,10-06-2023,,,
T3682,C288,regular,Beauty,Makeup Kit,1,1539,15-02-2023,,,
T3682,C288,regular,Beauty,Lipstick,2,126,25-01-2023,,,
T3683,C138,regular,FMCG,Chips,2,210,08-09-2023,,,
T3683,C138,regular,FMCG,Cola,4,424,08-06-2023,,,
T3683,C138,regular,Grocery,Lentils,10,1581,01-03-2023,,,
T3683,C138,regular,Home_Goods,Pillow,4,1439,18-01-2023,,,
T3684,C355,regular,Fashion,Handbag,1,4560,11-05-2023,,,
T3685,C260,premium,Fashion,Shirt,1,1981,11-05-2023,,,
T3685,C260,premium,Fashion,Trouser,1,1882,19-03-2023,,,
T3685,C260,premium,Beauty,Body Lotion,2,1462,12-11-2023,,,
T3686,C398,regular,Electronics,Laptop,1,16670,19-11-2023,,,
T3686,C398,regular,Electronics,Mouse,1,20340,28-12-2023,,,
T3687,C302,regular,Grocery,Tea,2,317,09-10-2023,,,
T3687,C302,regular,FMCG,Biscuits,7,71,20-03-2023,,,
T3688,C155,regular,FMCG,Cola,4,265,28-10-2023,,,
T3689,C177,regular,Grocery,Breakfast Cereal,5,1647,10-03-2023,,,
T3690,C350,regular,Beauty,Compact Powder,4,1499,01-12-2023,,,
T3691,C001,regular,Grocery,Rice,4,862,22-06-2023,,,
T3692,C414,regular,Home_Goods,Table Lamp,2,3122,03-06-2023,,,
T3692,C414,regular,Home_Goods,Curtains,3,7648,15-10-2023,,,
T3693,C483,regular,Grocery,Sugar,5,425,02-07-2023,,,
T3694,C367,regular,FMCG,Biscuits,3,298,11-06-2023,,,
T3695,C405,regular,Home_Goods,Pillow,2,4581,15-06-2023,,,
T3695,C405,regular,Home_Goods,Bath Towel,2,3286,14-10-2023,,,
T3696,C292,regular,FMCG,Soap,6,256,12-01-2023,,,
T3696,C292,regular,FMCG,Shampoo,9,332,06-03-2023,,,
T3697,C302,regular,FMCG,Soap,7,411,03-10-2023,,,
T3697,C302,regular,FMCG,Shampoo,6,360,17-06-2023,,,
T3698,C026,regular,Grocery,Spices Pack,3,522,12-04-2023,,,
T3699,C193,regular,Grocery,Cooking Oil,6,1139,25-11-2023,,,
T3699,C193,regular,Grocery,Wheat Flour,3,1374,12-10-2023,,,
T3699,C193,regular,Grocery,Tea,6,1060,26-03-2023,,,
T3700,C130,regular,Beauty,Lipstick,3,1010,25-03-2023,,,
T3701,C119,regular,Grocery,Coffee,2,1138,26-10-2023,,,
T3701,C119,regular,Grocery,Spices Pack,10,1806,07-12-2023,,,
T3701,C119,regular,Grocery,Breakfast Cereal,3,352,27-12-2023,,,
T3701,C119,regular,Grocery,Sugar,3,743,09-09-2023,,,
T3701,C119,regular,Grocery,Tea,8,1995,27-11-2023,,,
T3702,C259,regular,Fashion,Scarf,1,3490,13-01-2023,,,
T3702,C259,regular,Fashion,Jacket,1,4204,24-10-2023,,,
T3703,C165,regular,Grocery,Sugar,10,864,16-08-2023,,,
T3703,C165,regular,Grocery,Lentils,10,1143,23-04-2023,,,
T3704,C346,premium,Home_Goods,Wall Clock,3,7267,20-10-2023,,,
T3704,C346,premium,Home_Goods,Cookware Set,2,2466,08-01-2023,,,
T3705,C119,regular,Grocery,Breakfast Cereal,8,1042,04-05-2023,,,
T3705,C119,regular,Grocery,Coffee,3,140,06-08-2023,,,
T3705,C119,regular,Grocery,Spices Pack,8,382,24-02-2023,,,
T3706,C327,premium,Fashion,Shirt,3,2804,18-08-2023,,,
T3706,C327,premium,Fashion,Trouser,4,2607,21-06-2023,,,
T3706,C327,premium,FMCG,Biscuits,6,495,04-02-2023,,,
T3706,C327,premium,FMCG,Shampoo,3,84,24-09-2023,,,
T3707,C483,regular,FMCG,Soap,10,145,09-09-2023,,,
T3707,C483,regular,FMCG,Shampoo,4,61,02-03-2023,,,
T3708,C361,premium,Electronics,Laptop,1,19193,23-11-2023,,,
T3708,C361,premium,Electronics,Mouse,1,46524,07-12-2023,,,
T3709,C334,premium,Home_Goods,Cookware Set,4,4069,07-07-2023,,,
T3709,C334,premium,Home_Goods,Dinner Set,2,5180,03-04-2023,,,
T3710,C023,regular,Fashion,Shirt,3,4577,26-10-2023,,,
T3710,C023,regular,Fashion,Trouser,4,2681,17-08-2023,,,
T3711,C201,regular,Electronics,Laptop,1,7101,28-11-2023,,,
T3711,C201,regular,Electronics,Mouse,1,23515,04-12-2023,,,
T3712,C340,premium,Electronics,Camera,1,45357,21-09-2023,,,
T3712,C340,premium,Electronics,Tablet,1,20756,27-10-2023,,,
T3713,C295,regular,Electronics,Mouse,1,15919,06-05-2023,,,
T3714,C384,premium,Home_Goods,Pillow,1,1815,25-04-2023,,,
T3714,C384,premium,Home_Goods,Cookware Set,3,6281,20-05-2023,,,
T3715,C328,premium,Electronics,Mobile Phone,1,46773,08-03-2023,,,
T3715,C328,premium,Electronics,Charger,1,2731,03-11-2023,,,
T3715,C328,premium,Electronics,Earphones,1,14716,13-04-2023,,,
T3715,C328,premium,Home_Goods,Bath Towel,4,3092,25-05-2023,,,
T3716,C273,regular,Grocery,Cooking Oil,8,1322,21-02-2023,,,
T3717,C073,premium,Home_Goods,Bedsheet,1,4569,26-09-2023,,,
T3717,C073,premium,Home_Goods,Pillow,1,1771,03-09-2023,,,
T3717,C073,premium,Home_Goods,Blanket,2,5269,16-01-2023,,,
T3718,C266,regular,Home_Goods,Table Lamp,2,3266,04-03-2023,,,
T3718,C266,regular,Home_Goods,Blanket,1,3744,12-11-2023,,,
T3718,C266,regular,Home_Goods,Cookware Set,2,1570,09-07-2023,,,
T3719,C064,regular,Electronics,Laptop,2,2703,15-12-2023,,,
T3720,C131,regular,Grocery,Rice,6,373,24-08-2023,,,
T3720,C131,regular,Grocery,Cooking Oil,6,1470,23-03-2023,,,
T3720,C131,regular,Grocery,Spices Pack,2,479,02-10-2023,,,
T3721,C202,regular,Beauty,Compact Powder,3,125,04-02-2023,,,
T3722,C483,regular,Grocery,Salt,6,893,22-09-2023,,,
T3723,C247,regular,Beauty,Face Cream,4,1591,01-05-2023,,,
T3723,C247,regular,Beauty,Body Lotion,1,1689,12-12-2023,,,
